No.,Title,Text
90,企業・自治体の脱炭素、どう推進するか　フォーラム開催レポート,日本ビジネス出版（東京都港区）は11月10日、環境ビジネスフォーラム「企業・自治体の脱炭素経営～加速する政策、実例とソリューション～」をオンラインで開催した。環境省地球温暖化対策課 課長補佐(総括)泉 勇気 氏や、住友化学 の木全 修一 氏らが登壇し、脱炭素関連の政策動向、また、脱炭素経営を加速させる必要性やそのプロセスなどについて解説。当日は700名以上が参加した。環境省の泉氏は、「脱炭素社会実現に向けた環境省の主な政策―来年度概算要求のポイント」をテーマに講演した。地球温暖化対策推進法改正、GX実行会議の設置といった、脱炭素化に向けた法制度整備・仕組みづくりの現状について説明したほか、自治体・企業の脱炭素推進のための支援策を紹介。企業の脱炭素経営を後押しするための具体策として、温室効果ガス排出量の算定支援や、脱炭素に繋がる消費者の行動変容を促す施策などについて解説した。住友化学のカーボンニュートラル戦略審議会事務局 運営統括木全氏は「脱炭素経営の取組と2050年カーボンニュートラルに向けたグランドデザイン」をテーマに登壇した。「自社グループのGHG排出量をゼロに近づける」「自社グループの製品・技術の提供を通じた世界のGHG排出削減する」という両面で推進する、同社のカーボンニュートラルの取り組みについて語った。また、東京都環境局 局長 栗岡 祥一 氏と、同建築物担当部長 木村 真弘氏は「『環境基本計画』と『カーボンハーフ実現に向けた条例制度改正の基本方針』」をテーマに、これらの新たな施策のポイントについて解説した。講演の詳細は12月15日発売の季刊「環境ビジネス」に掲載するほか、12月中旬以降、環境ビジネスオンラインで順次紹介する。
91,野村不動産、23年までに国内賃貸物件の全消費電力を再エネ化　そのねらいとは,2022年2月1日、野村不動産ホールディングス（以下HD）は、『RE100』への加盟を発表した。同社では、2021年4月から、代表取締役グループCEOの沓掛英二氏がサステナビリティ委員長を兼務するなど環境経営に力を入れており、事業活動とサステナビリティを一体のものとして強力に推進している。同社の目指す姿や未来の方向性について話を聞いた。※記事単位での購入はポイントが必要です
92,東京都、90の団体・企業と「エシカル」プロジェクトスタート,東京都は12月2日、人・社会・環境に配慮して商品やサービスを選択する「エシカル消費」をより多くの都民に広げていくため、取り組みに賛同した約90のパートナー企業・団体とともに、新たに「TOKYOエシカル」をスタートしたと発表した。同プロジェクトやエシカル消費の機運を醸成するアンバサダーに、鈴木 福さん（俳優）、紀野 紗良さん（大学院生／タレント）を起用した。同プロジェクトは、「エシカル消費」につながる取組を実施する企業・団体とネットワークを構築し、エシカル消費を日常にするための社会的ムーブメントを創出するとともに、エシカル消費を実践しやすい環境の整備を目指していく。
93,NECと米SINAI、企業・自治体の「脱炭素」支援で協業,NEC（日本電気／東京都港区）は11月から、企業・団体のネット・ゼロ目標達成までを支援するソフトウェア企業SINAI Technologies（SINAI／米国カリフォルニア州）と、企業や自治体の脱炭素化を支援する事業で協業を開始した。協業の取り組みで両社は、NECの環境パフォーマンス管理ソリューション「GreenGlobeX」と、SINAIの CO2排出削減インテリジェンス・ソリューション 「SINAI Decarbonization Platform」を連携。NECの国内外複数拠点から環境データを効率的に収集・集計するノウハウと、SINAIが持つScope1、2、3排出量の測定と報告、将来のCO2排出量予測のベースラインの算定、低炭素化へのシナリオ策定、カーボンプライシング、バリューチェーンマネジメントなどのノウハウを融合する。
94,環境省、世界的VRイベントにブース出展　脱炭素の取り組みをPR,環境省は、12月3日～18日にかけて、メタバース上で行う世界的なVRイベント『バーチャルマーケット2022Winter』にブースを出展する。同イベントは、メタバース上にある会場で、アバターなどの3Dアイテムやリアル商品（洋服・パソコン・飲食物など）を売り買いできる世界最大のVRイベント。同省ブースでは、脱炭素と豊かな暮らしがともに実現された「未来の家庭のモデルルーム」を展示する。詳細は以下のとおり。
95,企業向け「脱炭素」関連製品・サービス、効果的にRPするには？　無料説明会,環境ビジネスは、脱炭素経営やCO2削減に貢献する製品やサービスを効果的にPRし、拡販につなげるマーケティング企画の説明会を12月に集中的に開催する。「環境対策を計画・実践しなければならない企業や自治体」をターゲットとして、製品やソリューションをPRする企画案を用意し、マーケティング活動を支援する。自社製品やサービスをPRしたい企業や営業・マーケティング担当者などが対象。環境ビジネスでは、脱炭素経営やエネルギーコスト削減に取り組む読者の実務に役立つために、政策動向、グローバル潮流、ソリューション、取組事例など様々な情報を雑誌やオンライン、セミナー等を通して発信している。企画説明会の具体的な内容は以下の通り。いずれもオンライン（zoom）で実施する。説明会の概要は下記の通り。説明会日時：12/7、12/13、12/20PRターゲット：工場、施設の環境推進、設備管理、省エネ担当申込はこちら：https://www.kankyo-business.jp/event/3d94f2bc-f92d-48bd-8a8f-68c1415f62e0説明会日時：12/9、12/15、12/21PRターゲット：全国自治体（環境課、企画政策課）、地元企業申込はこちら：https://www.kankyo-business.jp/event/c4ad9fdf-3129-49e2-b300-e19709aa79cb説明会日時：12/12、12/22申込はこちら：https://www.kankyo-business.jp/event/b5c9d252-130d-471c-9d9a-28cc87a0dc16説明会日時：12/8、12/14、12/19申込はこちら：https://www.kankyo-business.jp/event/b8434552-b87e-430f-9840-9e6fc008d08a説明会日時：12/9、12/14、12/16、12/20申込はこちら：https://www.kankyo-business.jp/event/611a76ba-1b26-48b5-ba5b-1c15b1f856b7
96,パナソニック、住宅用「V2H蓄電システム」の受注開始,パナソニック（大阪府門真市）エレクトリックワークス社は12月2日、電気自動車（EV）のバッテリーに蓄えた電力を家庭へ供給するV2H（Vehicle to Home）と蓄電池を連携させ、太陽光発電の電気を家庭で自家消費する住宅用のV2H蓄電システム「eneplat（エネプラット）」を発売すると発表した。2023年2月21日から受注を開始する。また、家庭内の様々な家電や住宅設備機器を連携させるエネルギーソリューションの中核機器「AiSEG2（アイセグ2）」のバージョンアップを2023年夏に実施。「eneplat」との連携を図る。システムの価格は以下の通り。
97,東芝ESSら、22年度の再エネアグリゲーション実証実験を開始,東芝エネルギーシステムズ（東芝ESS／神奈川県川崎市）と東芝ネクストクラフトベルケ（同）は12月1日、再エネアグリゲーター14社と実証協力者9社のコンソーシアムによる実証実験を開始した。2021年度に続き、太陽光発電、風力発電などの200以上の多数の再生可能エネルギー発電設備と蓄電池などの分散型エネルギーリソース（DER）を用いて、発電量予測精度やインバランス回避、市場取引による収益などを評価する。期間は2023年1月13日まで。今回開始される共通実証実験では、コンソーシアムメンバーの各一般送配電事業者のエリア （北海道電力、東北電力、東京電力、北陸電力、中部電力、関西電力、中国電力、四国電力、九州電力の管内）の再エネ発電設備で発電バランシンググループを構成し、「予測精度の評価」「インバランス回避の評価」「収益性の評価」を、共通の評価方法／評価指標に基づいて実施する。
98,脱炭素の資金調達手段「クライメート・トランジション・ ファイナンス」を解説,脱炭素社会の実現に向け、一足飛びにグリーン化できない企業などは段階的かつ着実に低炭素・脱炭素化を進めていかなければならない。そのような脱炭素“移行（トランジション）”期における資金調達手段として注目を集めるのが『クライメート・トランジション・ファイナンス』だ。その概要や重要性などについて経済産業省の関根氏に話を聞いた。2050年のカーボンニュートラルに向けては、全世界で巨額の投資が必要となる。IEA（国際エネルギー機関）によれば、2050年ネットゼロ排出の実現に向け、2020年から世界全体（累計）で約 140兆ドル（1.67京円）の投資が必要と試算している。※記事単位での購入はポイントが必要です
99,NECとJERA、電力市場取引の実証開始　太陽光発電＋蓄電池活用,NEC（東京都港区）は12月1日、JERA（同・中央区）と共同で、需要家側の電力需要を制御するディマンドリスポンス（DR）などを活用した電力市場取引の実証事業を開始した。NECが保有する太陽光発電・蓄電池を活用し、日本卸電力取引所（JEPX）での事業性を検証する。NECは我孫子実証センター（NEC我孫子事業場内）に設置する太陽光発電設備（3200kW）と蓄電池（500kW）に対して、NECのAIを活用して電力需要に影響するようなイベント情報や気象情報を加味した予測と、設備の特徴や設置場所の特性を考慮した需要量の制御を自動で行う。これにより生じた余剰電力を、12月1日から、JERAがJEPXで取引を行う。
100,東京都と積水化学、次世代太陽電池を下水道施設に初導入　共同研究を開始,東京都は12月2日、「薄く軽くフレキシブル」という特長を持つ「フィルム型ペロブスカイト太陽電池」の実用化に向け、開発企業である積水化学工業（東京都港区）と共同研究を開始すると発表した。都ならではのフィールドを活用して、2023年春頃までに、下水道施設「森ヶ崎水再生センター」（東京都大田区）の覆蓋の一部に、同太陽電池を設置。発電効率の測定や耐腐食性能等の検証を実施する。下水道施設への同太陽電池の設置は国内初となる。
101,ケネディクスグループ、保有不動産を100％再エネ化　25年までに,大手不動産アセットマネジメント会社のケネディクス（東京都千代田区）は12月1日、2025年度までに、同社グループのREIT（不動産投資信託）が保有する不動産の100％再エネ電力化を目指すと発表した。パイロットテストとして、グループが保有する都内のホテルに、オフサイトPPAによる再エネ電力の供給を行う。再エネ電力を供給するホテルは「ザ ロイヤルパーク キャンバス 銀座 8」。同供給スキームではグループで運用する太陽光発電所をFIT（固定価格買取制度）制度から FIP（Feed-in Premium）制度への転換手続きを行うとともに、オフサイトPPA契約を締結することで再エネ電力の安定的な調達環境を確保する。
102,TIS、40年度までにスコープ1・2で脱炭素実現へ,TIS（東京都新宿区）は12月1日、2040年度までにTISインテックグループ自ら（Scope1、2）の温室効果ガス（GHG）排出量のカーボンニュートラル、また、2050年度までにバリューチェーン全体（Scope1、2、3）のGHG排出量のネットゼロの実現を目指すと発表した。
103,グリーン購入大賞、東急不動産・ジモティーら6企業・団体が受賞,グリーン購入ネットワーク（GPN／東京都千代田区）は11月30日、持続可能な調達を通じてグリーン市場の拡大などに貢献する取り組みを表彰する「第23回グリーン購入大賞」の受賞11団体を発表した。「大賞」は、東急不動産（東京都渋谷区）、Loop Japan（東京都目黒区）、Nature Innovation Group（東京都渋谷区）ら6企業・団体が受賞した。東急不動産は、「自社の再生可能エネルギー事業を軸とした再エネ利活用の一連の取り組み」が、「大賞・環境大臣賞（大企業部門）」を受賞した。自社のみならずテナント施設や地域社会に再エネ促進を積極的に展開している点が優れているとして評価された。
104,21年度の太陽光発電市場、過去最高の174GWに　資源総合システム,太陽光発電関連事業のコンサルティングを行う資源総合システム（東京都中央区）は11月15日、「太陽光発電海外市場レポート2022年版～海外主要市場と新興市場～」を発刊した。レポートによると、2021年の太陽光発電システム市場は、中国・米国・欧州などが市場を牽引し、過去最高の174GWとなった。
105,国交省、航空分野の脱炭素化へ　基本方針策定,国土交通省は12月1日、改正航空法等の施行に伴い、関係者が一丸となって航空のカーボンニュートラルを目指すため、航空の脱炭素化の推進に関する基本方針（航空脱炭素化推進基本方針）を策定・公表した。基本方針では、日本として航空の脱炭素化に関する施策の総合的かつ計画的な推進を図るため、今後の航空の脱炭素化の意義・目標や、政府・関係者が構ずるべき措置を定めた。それに基づき各エアラインや各空港が脱炭素化推進計画を作成することとしている。具体的な施策の中ではマイルストーンとして、※記事単位での購入はポイントが必要です
106,伊藤忠、仏・太陽光発電パネルリサイクル事業者に出資,伊藤忠商事（東京都港区）は11月29日、太陽光発電パネルリサイクルビジネスの推進・拡大に向け、同パネルのリサイクル技術を開発・保有するロシ社（フランス）に出資したと発表した。今回、同社の実施する第三者割当増資を引受け、資本業務提携契約を締結した。今後、両社は、国内外で同リサイクルビジネスの共同開発・事業展開を行う予定だという。ロシ社は2017年に創業。従来型の物理破砕とは異なり、太陽光発電パネルに含有される素材の中で特に市場価値の高い銀・銅・シリコンを化学処理によって純度高く回収できる技術を開発した。2021年にはフランス国内での太陽光発電パネルリサイクルの公共案件を受託し、2023年初頭からリサイクル商用プラントの稼働開始を予定している。
107,脱炭素経営実践に向けた手法「Fit to Standard」とは（後編）,企業が脱炭素経営を実践するためには、IT分野のERP（統合基幹業務システム）導入などで取り入れられている「Fit to Standardアプローチ」が有効だと考えられる。後編では、脱炭素経営に向けたベースアクションとして整理できる5カテゴリーの要求項目を整理するとともに、企業が脱炭素経営に向けた最初の一歩目をどう踏み出せばよいのか、提案したい。（前編はこちら）脱炭素経営に向けたベースアクションとしての要求項目は「ガバナンス」「戦略」「リスク管理」「指標と目標」「開示」の5つのカテゴリーで整理するのが良いと考えている。脱炭素経営を巡る動向は、他の環境アジェンダやスコープ3などの動きも含め、現在進行形でさまざまな検討が進んでいる。今年整備した脱炭素経営のベース要求項目が未来永劫使えるわけではない。だが、最初に要求項目として整理できていれば、項目起点で社会の脱炭素動向をモニタリングし、必要に応じて項目のアップデートもできるようになる。最初に要求項目として整理しておくことは非常に有効であると考えている。その後、「ガバナンス」「戦略」「リスク管理」「指標と目標」「開示」の5つのカテゴリーで整理した要求項目の各項目に対し、現行の体制や評価などの仕組み、事業戦略、業務などの対応可否を判断する。対応可能な項目については業務や体制などを見直し、現時点での対応が難しい項目に対しては、今後の活動方針や計画等を定義していくのである。判断を行う際には、まずはサステナビリティ関連のメンバーを中心に、分かる範囲で既に対応できている項目と現時点では対応できていない項目に分類していく。その後、現時点で対応出来ていない項目に対し、必要に応じて経営層や事業部なども議論メンバーとして拡充した上で、短期的に見直すことができる項目（業務改善レベルで対応ができる項目）なのか、中期的には見直していけそうな項目（外部有識者とのサステナビリティダイアログの設定など）なのか、現時点ではどうしても対応することが難しい項目なのかに層別していくのである。短期的に取り組める領域においては、現行業務の見直しに向けた具体的な活動を定義し、定義した活動に従い業務などを見直していく。中期的な取組が必要なものに対しては、会社の方針や事業戦略も踏まえ、どういう方針やステップ・時間軸で変革活動を実施していくのかの方針や計画を策定していく。そうすれば、バックキャスト観点で、脱炭素経営に向けた方針や計画などを企業の脱炭素変革ストーリー（5W1Hが定義されたストーリー）として説明できるようになると考えている。短期的に取り組めるものに関しては、可能な限り対応を実施した上で投資家などと対話していく方が望ましいだろう。だが、開示や対話を行う時期がすでに決まっている場合には、短期的に対応できる取組が終わるまで開示や対話を先延ばしにするよりは、脱炭素経営に向けた今後の方針や計画（短期的な活動計画含む）を説明していく方が投資家などとの建設的な対話につながるため、社会からの期待には符号していると考えている。「対応が難しい」と判断した項目があった場合においても、その判断理由（事業規模などの観点が多いと認識）を投資家等に自分たちの言葉で説明すれば、投資家も全ての企業に先進企業と同じ対応を求めている訳ではないため、建設的な対話になるはずである。脱炭素経営の民主化を進めていくためには、脱炭素領域のリーダー企業だけではなく、さまざまなポジションの企業が脱炭素経営を実践できるようになることが大前提になる。そのため、社会の期待と合致したゴールを定め、そのゴールに向け、できる範囲から脱炭素活動に着手し、徐々にその活動範囲を拡大していくことが非常に重要になってくる。そこで、社会の期待に合致したゴールを定めるために、TCFD要求を起点に脱炭素経営に求められるベースアクションとしての要求項目を整理する。その後、その要求項目の中から対応可能な項目を特定し、当該項目の要求内容に合わせ業務や体制などを見直すことが最初のアクションとして重要になると考えている。最初から100点を目指す必要はない。最初のステップにおいてはある程度の割り切りを持って、対応が難しい項目は一旦対応しないという意思決定を行ってもよい（説明は必要であるが）と考えている。脱炭素社会の実現に向けて重要なことは、中長期的な取組として脱炭素経営を実践し、高度化を継続的に図っていくことであるからだ。脱炭素経営に向けて求められる要求項目を整理し、各項目の1つひとつに対し、経営層だけではなく研究開発部門や事業部門、IR部門などさまざまな部門と一緒に、経営や事業および業務目線で「短期的にできる／中期的にはできそう／できない」を判断する。「短期的にできる」と判断した項目に対しては、社会が求める要求に合わせて現行業務や事業をアジャストする。「中期的にはできそう」な項目に対しては、社会が求める要求を満たしていくための今後の対応方針や対応ステップ・計画を検討し、将来に向けた変革姿勢を外部ステークホルダーに価値創造ストーリーとして説明する。この一連の取組を継続的に実施していくことで、経験年数の増加と共に、「できない」項目が「中期的にはできそう」な項目に移行し、「中期的にできそう」な項目が「短期的にできる」項目に移行できるようになっていくはずである。もし脱炭素経営に向けた最初の一歩目をどうすればよいか迷っているのであれば、社会の要求項目を整理し、可能な範囲で現行の業務などを要求内容に適合させるFit to Standardアプローチを採用してみることを提案する。できる範囲から始めできる範囲を徐々に拡大していくことが、脱炭素経営の実践と、ひいては脱炭素経営の民主化につながっていくはずである。※記事単位での購入はポイントが必要です
108,アスエネ、CO2見える化サービスで「ベンチマーク分析」機能を提供,"アスエネ（東京都港区）は11月30日、同社の運営するCO2排出量見える化・削減・報告クラウドサービス「アスゼロ」において「ベンチマーク分析オプション」機能をリリースしたと発表した。CDP開示情報に基づく6,000近く（104カ国、60セクター）の組織のScope1-3のCO2排出量データによる、世界最大級の比較モジュールを導入。業界内の自社のポジショニングや他社比較を見える化し、分析時の手間や工数を削減する。"
109,政府「カーボンプライシング構想」、先行投資支援・削減促進を両輪で,政府は、11月29日に開催した第3回「GX（グリーン・トランスフォーメーション）実行会議」において、先行投資支援と将来のカーボンプライシング（CP）導入を予め示すことで脱炭素投資を引き出す「成長志向型CP構想」について、基本原則や制度的な仕組みの原案を示した。同構想は委員からおおむねの合意を得た。政府は今後10年で、官民協調で150兆円の脱炭素投資を確実に実現するため、同構想の速やかな実現・実行を目指している。今回提示された構想案は「先行投資支援」と「排出削減を促進する措置（炭素に対する賦課金と排出量取引制度）」の両輪でGX投資の加速化することとしている。この構想案における2つの柱の概要は以下の通り。
110,前田工繊、太陽光オンサイトPPAを1.5MW増設　グループ内で再エネ活用,"前田工繊（福井県坂井市）は11月28日、2月に導入した太陽光発電オンサイトPPAサービスについて、発電設備を1,515kW増設するとともに、発電した電力をグループ会社への再エネ供給に活用する取り組みを行うと発表した。PPAサービスを提供する北陸電力ビズ・エナジーソリューション（北電BEST／富山県富山市）と、設備の増設とグループ内活用モデルの導入に関する基本合意書を締結した。"
111,脱炭素経営実践に向けた手法「Fit to Standard」とは（前編）,企業の気候変動対応においてはTCFDがスタンダード化しつつあり、社会が企業に求める脱炭素経営のベースアクションとしての要求項目もある程度定まりつつある。脱炭素経営を実践するためには、IT分野のERP導入などで取り入れられている「Fit to Standardアプローチ」が有効ではないかと考えている。ここでは、同アプローチの有効性などについて解説する。2015年のSDGsやパリ協定以降、サステナビリティ対応は企業経営の重要なアジェンダのひとつとなっている。特に、気候変動においては、2017年の気候関連財務情報開示タスクフォース（TCFD）最終提言以降、国際サステナビリティ基準審議会（ISSB）や米国証券取引委員会（SEC）、欧州企業サステナビリティ報告指令（CSRD）、日本のコーポレートガバナンス改定などの企業への情報開示要請に関するさまざまな動きがある。※記事単位での購入はポイントが必要です
112,SMBCとMS&AD、自然資本・気候変動分野で業務提携,三井住友フィナンシャルグループ（SMBCグループ／東京都千代田区）と、MS&ADインシュアランス グループ ホールディングス（MS&ADグループ／同・中央区）は11月29日、自然資本・気候変動分野で業務提携すると発表した。第一弾として、自然資本分野におけるリスク評価とソリューションの開発・提供を目指し協働する。今後気候変動分野でもソリューションの共同開発等を検討する。自然資本分野における提携では、主に（1）「ネイチャーポジティブコンソーシアム（仮称）」の設立、（2）TNFD（自然関連財務情報開示タスクフォース）のパイロットプログラムへの共同参画、（3）自然資本をテーマにした顧客向け勉強会の実施ーの3点に取り組む。各取り組みの内容は以下の通り。
113,BCPG、長野で32MWの太陽光発電所竣工　ゴルフ場跡地に,"ビーシーピージージャパン（BCPGジャパン／東京都港区）は11月24日、同社9カ所目の太陽光発電所となる「駒ヶ根太陽光発電所」（長野県駒ケ根市）の竣工式を開催した。最大出力は31.945MW（DC）。すでに3月から商業運転を開始しており、年間発電量は約35,384,000kWhを想定している。同発電所は、ゴルフ場「駒ヶ根カントリー」の跡地（約472,000m2）に建設した。トリナ・ソーラー社の多結晶太陽光発電パネル96,804枚、ファーウェイ社の33kWパワーコンディショナー751台を導入し、発電した電力は固定価格買取制度を活用して全量を中部電力ミライズに売電する。なお、設計・施工はIHIプラントが担当した。"
114,北電NW、再エネ拡大へ「送電可能量」増加の実証試験,北海道電力ネットワーク（北海道札幌市）は11月29日、再生可能エネルギー電源の導入拡大のため、住友電気工業（大阪府大阪市）と共同で、送電線に流せる電気の量（送電可能量）に影響する送電線温度・電流を正確に測定する「架空送電線（送電線）ダイナミックレーティング（DLR）システム」に関する実証試験を開始したと発表した。DLRは、鉄塔と送電線に取り付けたセンサで気象条件と送電線温度・電流を計測し、リアルタイムのデータに基づき送電可能量を設定・管理する技術だ。送電線DLRシステムの導入により、送電線設備を増強することなく送電可能量の一時的な増加を見込める。
115,NTTスマイルエナジー、「エコめがね」の継続プランを提供開始,NTTスマイルエナジー（大阪府大阪市）は11月29日、同社が提供する太陽光発電システム遠隔監視サービス「エコめがね」10年契約プランについて、契約期間満了後も継続して利用できる「おかわりプラン」の提供を開始した。サービス提供の対象者は、全量「エコめがね」サービスを利用中で10年契約満了を迎える顧客。なお、同プランは2022年から対象が拡大された出力制御にも対応している。
